1.8203 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
46.7457 	DATA 	Keypress: equal
48.2456 	DATA 	Keypress: equal
49.7457 	DATA 	Keypress: equal
51.2456 	DATA 	Keypress: equal
52.7458 	DATA 	Keypress: equal
54.2457 	DATA 	Keypress: equal
55.7456 	DATA 	Keypress: equal
57.2456 	DATA 	Keypress: equal
58.7455 	DATA 	Keypress: equal
60.2454 	DATA 	Keypress: equal
61.7456 	DATA 	Keypress: equal
63.2454 	DATA 	Keypress: equal
64.7459 	DATA 	Keypress: equal
66.2454 	DATA 	Keypress: equal
67.7454 	DATA 	Keypress: equal
69.2453 	DATA 	Keypress: equal
70.7456 	DATA 	Keypress: equal
72.2452 	DATA 	Keypress: equal
73.7453 	DATA 	Keypress: equal
75.2454 	DATA 	Keypress: equal
76.7452 	DATA 	Keypress: equal
78.2453 	DATA 	Keypress: equal
79.7452 	DATA 	Keypress: equal
80.5784 	DATA 	Keypress: space
80.7168 	EXP 	New trial (rep=0, index=1): OrderedDict([('cue', 'stimsday2details/C17.png')])
80.7437 	EXP 	cueImage: autoDraw = False
80.7437 	EXP 	text: autoDraw = False
80.7437 	EXP 	cueImage: image = 'stimsday2details/C17.png'
80.7437 	EXP 	cueImage: autoDraw = True
80.7437 	EXP 	text: autoDraw = True
81.2456 	DATA 	Keypress: equal
82.7454 	DATA 	Keypress: equal
84.2455 	DATA 	Keypress: equal
85.7452 	DATA 	Keypress: equal
87.2453 	DATA 	Keypress: equal
88.7453 	DATA 	Keypress: equal
90.2452 	DATA 	Keypress: equal
91.7451 	DATA 	Keypress: equal
93.2453 	DATA 	Keypress: equal
94.7450 	DATA 	Keypress: equal
96.2450 	DATA 	Keypress: equal
97.7451 	DATA 	Keypress: equal
99.2454 	DATA 	Keypress: equal
100.7452 	DATA 	Keypress: equal
102.2450 	DATA 	Keypress: equal
103.7450 	DATA 	Keypress: equal
105.2451 	DATA 	Keypress: equal
106.7450 	DATA 	Keypress: equal
108.2449 	DATA 	Keypress: equal
109.7449 	DATA 	Keypress: equal
111.2451 	DATA 	Keypress: equal
112.7449 	DATA 	Keypress: equal
114.2451 	DATA 	Keypress: equal
115.7450 	DATA 	Keypress: equal
117.2449 	DATA 	Keypress: equal
118.7448 	DATA 	Keypress: equal
120.2447 	DATA 	Keypress: equal
121.7447 	DATA 	Keypress: equal
123.2450 	DATA 	Keypress: equal
124.7447 	DATA 	Keypress: equal
126.2447 	DATA 	Keypress: equal
127.7447 	DATA 	Keypress: equal
129.2446 	DATA 	Keypress: equal
130.7449 	DATA 	Keypress: equal
132.2446 	DATA 	Keypress: equal
133.7447 	DATA 	Keypress: equal
135.2447 	DATA 	Keypress: equal
136.7445 	DATA 	Keypress: equal
138.2446 	DATA 	Keypress: equal
139.7448 	DATA 	Keypress: equal
141.2448 	DATA 	Keypress: equal
142.7445 	DATA 	Keypress: equal
143.4612 	DATA 	Keypress: space
143.6008 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C1.png')])
143.6262 	EXP 	cueImage: autoDraw = False
143.6262 	EXP 	text: autoDraw = False
143.6262 	EXP 	cueImage: image = 'stimsday2details/C1.png'
143.6262 	EXP 	cueImage: autoDraw = True
143.6262 	EXP 	text: autoDraw = True
144.2446 	DATA 	Keypress: equal
145.7446 	DATA 	Keypress: equal
147.2443 	DATA 	Keypress: equal
148.7445 	DATA 	Keypress: equal
150.2443 	DATA 	Keypress: equal
151.7443 	DATA 	Keypress: equal
153.2443 	DATA 	Keypress: equal
154.7443 	DATA 	Keypress: equal
156.2444 	DATA 	Keypress: equal
157.7443 	DATA 	Keypress: equal
159.2444 	DATA 	Keypress: equal
160.7446 	DATA 	Keypress: equal
162.2443 	DATA 	Keypress: equal
163.7443 	DATA 	Keypress: equal
165.2446 	DATA 	Keypress: equal
166.7444 	DATA 	Keypress: equal
168.2441 	DATA 	Keypress: equal
169.7444 	DATA 	Keypress: equal
171.2442 	DATA 	Keypress: equal
172.7440 	DATA 	Keypress: equal
174.2441 	DATA 	Keypress: equal
175.7441 	DATA 	Keypress: equal
177.2445 	DATA 	Keypress: equal
178.7442 	DATA 	Keypress: equal
180.2440 	DATA 	Keypress: equal
181.7439 	DATA 	Keypress: equal
183.2439 	DATA 	Keypress: equal
184.7438 	DATA 	Keypress: equal
186.2439 	DATA 	Keypress: equal
187.7439 	DATA 	Keypress: equal
189.2439 	DATA 	Keypress: equal
190.7439 	DATA 	Keypress: equal
192.2437 	DATA 	Keypress: equal
193.7438 	DATA 	Keypress: equal
195.2439 	DATA 	Keypress: equal
196.7440 	DATA 	Keypress: equal
198.2438 	DATA 	Keypress: equal
199.7437 	DATA 	Keypress: equal
201.2442 	DATA 	Keypress: equal
202.7438 	DATA 	Keypress: equal
204.2436 	DATA 	Keypress: equal
205.7437 	DATA 	Keypress: equal
207.2439 	DATA 	Keypress: equal
208.7436 	DATA 	Keypress: equal
208.8767 	DATA 	Keypress: space
209.0197 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C28.png')])
209.0420 	EXP 	cueImage: autoDraw = False
209.0420 	EXP 	text: autoDraw = False
209.0420 	EXP 	cueImage: image = 'stimsday2details/C28.png'
209.0420 	EXP 	cueImage: autoDraw = True
209.0420 	EXP 	text: autoDraw = True
210.2439 	DATA 	Keypress: equal
211.7436 	DATA 	Keypress: equal
213.2435 	DATA 	Keypress: equal
214.7435 	DATA 	Keypress: equal
216.2435 	DATA 	Keypress: equal
217.7435 	DATA 	Keypress: equal
219.2434 	DATA 	Keypress: equal
220.7438 	DATA 	Keypress: equal
222.2436 	DATA 	Keypress: equal
223.7433 	DATA 	Keypress: equal
225.2435 	DATA 	Keypress: equal
226.7434 	DATA 	Keypress: equal
228.2433 	DATA 	Keypress: equal
229.7433 	DATA 	Keypress: equal
231.2432 	DATA 	Keypress: equal
232.7432 	DATA 	Keypress: equal
234.2433 	DATA 	Keypress: equal
235.7432 	DATA 	Keypress: equal
237.2435 	DATA 	Keypress: equal
238.7433 	DATA 	Keypress: equal
240.2433 	DATA 	Keypress: equal
241.7432 	DATA 	Keypress: equal
243.2432 	DATA 	Keypress: equal
244.7433 	DATA 	Keypress: equal
246.2431 	DATA 	Keypress: equal
247.7431 	DATA 	Keypress: equal
249.2431 	DATA 	Keypress: equal
250.7433 	DATA 	Keypress: equal
252.2430 	DATA 	Keypress: equal
253.7431 	DATA 	Keypress: equal
255.2432 	DATA 	Keypress: equal
256.7432 	DATA 	Keypress: equal
258.2429 	DATA 	Keypress: equal
259.6929 	DATA 	Keypress: space
259.8301 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C23.png')])
259.8448 	DATA 	Keypress: equal
259.8580 	EXP 	cueImage: autoDraw = False
259.8580 	EXP 	text: autoDraw = False
259.8580 	EXP 	cueImage: image = 'stimsday2details/C23.png'
259.8580 	EXP 	cueImage: autoDraw = True
259.8580 	EXP 	text: autoDraw = True
261.2432 	DATA 	Keypress: equal
262.7430 	DATA 	Keypress: equal
264.2428 	DATA 	Keypress: equal
265.7430 	DATA 	Keypress: equal
267.2431 	DATA 	Keypress: equal
268.7428 	DATA 	Keypress: equal
270.2428 	DATA 	Keypress: equal
271.7428 	DATA 	Keypress: equal
273.2428 	DATA 	Keypress: equal
274.7427 	DATA 	Keypress: equal
276.2427 	DATA 	Keypress: equal
277.7431 	DATA 	Keypress: equal
279.2427 	DATA 	Keypress: equal
280.7429 	DATA 	Keypress: equal
282.2426 	DATA 	Keypress: equal
283.7427 	DATA 	Keypress: equal
285.2428 	DATA 	Keypress: equal
286.7426 	DATA 	Keypress: equal
288.2426 	DATA 	Keypress: equal
289.7426 	DATA 	Keypress: equal
291.2425 	DATA 	Keypress: equal
292.7425 	DATA 	Keypress: equal
294.2430 	DATA 	Keypress: equal
295.7425 	DATA 	Keypress: equal
297.2430 	DATA 	Keypress: equal
298.7424 	DATA 	Keypress: equal
300.2423 	DATA 	Keypress: equal
301.6924 	DATA 	Keypress: space
301.8366 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C34.png')])
301.8492 	DATA 	Keypress: equal
301.8575 	EXP 	cueImage: autoDraw = False
301.8575 	EXP 	text: autoDraw = False
301.8575 	EXP 	cueImage: image = 'stimsday2details/C34.png'
301.8575 	EXP 	cueImage: autoDraw = True
301.8575 	EXP 	text: autoDraw = True
303.2426 	DATA 	Keypress: equal
304.7423 	DATA 	Keypress: equal
306.2423 	DATA 	Keypress: equal
307.7423 	DATA 	Keypress: equal
309.2422 	DATA 	Keypress: equal
310.7425 	DATA 	Keypress: equal
312.2424 	DATA 	Keypress: equal
313.7423 	DATA 	Keypress: equal
315.2424 	DATA 	Keypress: equal
316.7424 	DATA 	Keypress: equal
318.2423 	DATA 	Keypress: equal
319.7423 	DATA 	Keypress: equal
321.2423 	DATA 	Keypress: equal
322.7423 	DATA 	Keypress: equal
324.2423 	DATA 	Keypress: equal
325.7422 	DATA 	Keypress: equal
327.2423 	DATA 	Keypress: equal
328.7421 	DATA 	Keypress: equal
330.2421 	DATA 	Keypress: equal
331.7420 	DATA 	Keypress: equal
333.2421 	DATA 	Keypress: equal
334.7420 	DATA 	Keypress: equal
336.2425 	DATA 	Keypress: equal
337.7420 	DATA 	Keypress: equal
339.2419 	DATA 	Keypress: equal
340.3771 	DATA 	Keypress: space
340.5205 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C20.png')])
340.5404 	EXP 	cueImage: autoDraw = False
340.5404 	EXP 	text: autoDraw = False
340.5404 	EXP 	cueImage: image = 'stimsday2details/C20.png'
340.5404 	EXP 	cueImage: autoDraw = True
340.5404 	EXP 	text: autoDraw = True
340.7421 	DATA 	Keypress: equal
342.2421 	DATA 	Keypress: equal
343.7419 	DATA 	Keypress: equal
345.2420 	DATA 	Keypress: equal
346.7421 	DATA 	Keypress: equal
348.2419 	DATA 	Keypress: equal
349.7418 	DATA 	Keypress: equal
351.2419 	DATA 	Keypress: equal
352.7418 	DATA 	Keypress: equal
354.2267 	DATA 	Keypress: equal
355.7267 	DATA 	Keypress: equal
357.2270 	DATA 	Keypress: equal
358.7267 	DATA 	Keypress: equal
360.2266 	DATA 	Keypress: equal
361.7265 	DATA 	Keypress: equal
363.2265 	DATA 	Keypress: equal
364.7268 	DATA 	Keypress: equal
366.2263 	DATA 	Keypress: equal
367.7266 	DATA 	Keypress: equal
369.2266 	DATA 	Keypress: equal
370.7265 	DATA 	Keypress: equal
372.2264 	DATA 	Keypress: equal
373.7264 	DATA 	Keypress: equal
375.2264 	DATA 	Keypress: equal
375.4246 	DATA 	Keypress: space
375.5582 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C2.png')])
375.5899 	EXP 	cueImage: autoDraw = False
375.5899 	EXP 	text: autoDraw = False
375.5899 	EXP 	cueImage: image = 'stimsday2details/C2.png'
375.5899 	EXP 	cueImage: autoDraw = True
375.5899 	EXP 	text: autoDraw = True
376.7418 	DATA 	Keypress: equal
378.2269 	DATA 	Keypress: equal
379.7253 	DATA 	Keypress: equal
381.2267 	DATA 	Keypress: equal
382.7263 	DATA 	Keypress: equal
384.2252 	DATA 	Keypress: equal
385.7256 	DATA 	Keypress: equal
387.2264 	DATA 	Keypress: equal
388.7263 	DATA 	Keypress: equal
390.2263 	DATA 	Keypress: equal
391.7263 	DATA 	Keypress: equal
393.2261 	DATA 	Keypress: equal
394.7260 	DATA 	Keypress: equal
396.2261 	DATA 	Keypress: equal
397.7262 	DATA 	Keypress: equal
399.2262 	DATA 	Keypress: equal
400.7263 	DATA 	Keypress: equal
402.2261 	DATA 	Keypress: equal
403.7244 	DATA 	Keypress: equal
405.2243 	DATA 	Keypress: equal
406.7245 	DATA 	Keypress: equal
408.2243 	DATA 	Keypress: equal
409.7244 	DATA 	Keypress: equal
411.2244 	DATA 	Keypress: equal
412.7244 	DATA 	Keypress: equal
414.2249 	DATA 	Keypress: equal
414.4574 	DATA 	Keypress: space
414.5992 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C29.png')])
414.6227 	EXP 	cueImage: autoDraw = False
414.6227 	EXP 	text: autoDraw = False
414.6227 	EXP 	cueImage: image = 'stimsday2details/C29.png'
414.6227 	EXP 	cueImage: autoDraw = True
414.6227 	EXP 	text: autoDraw = True
415.7249 	DATA 	Keypress: equal
417.2249 	DATA 	Keypress: equal
418.7246 	DATA 	Keypress: equal
420.2246 	DATA 	Keypress: equal
421.7244 	DATA 	Keypress: equal
423.2243 	DATA 	Keypress: equal
424.7243 	DATA 	Keypress: equal
426.2243 	DATA 	Keypress: equal
427.7241 	DATA 	Keypress: equal
429.2241 	DATA 	Keypress: equal
430.7241 	DATA 	Keypress: equal
432.2242 	DATA 	Keypress: equal
433.7240 	DATA 	Keypress: equal
435.2240 	DATA 	Keypress: equal
436.7240 	DATA 	Keypress: equal
438.2239 	DATA 	Keypress: equal
439.7239 	DATA 	Keypress: equal
441.2242 	DATA 	Keypress: equal
442.7238 	DATA 	Keypress: equal
443.1904 	DATA 	Keypress: space
443.3314 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C38.png')])
443.3557 	EXP 	cueImage: autoDraw = False
443.3557 	EXP 	text: autoDraw = False
443.3557 	EXP 	cueImage: image = 'stimsday2details/C38.png'
443.3557 	EXP 	cueImage: autoDraw = True
443.3557 	EXP 	text: autoDraw = True
444.2241 	DATA 	Keypress: equal
445.7241 	DATA 	Keypress: equal
447.2242 	DATA 	Keypress: equal
448.7238 	DATA 	Keypress: equal
450.2239 	DATA 	Keypress: equal
451.7239 	DATA 	Keypress: equal
453.2238 	DATA 	Keypress: equal
454.7239 	DATA 	Keypress: equal
456.2241 	DATA 	Keypress: equal
457.7238 	DATA 	Keypress: equal
459.2239 	DATA 	Keypress: equal
460.7240 	DATA 	Keypress: equal
462.2237 	DATA 	Keypress: equal
463.7237 	DATA 	Keypress: equal
465.2235 	DATA 	Keypress: equal
466.7241 	DATA 	Keypress: equal
468.2236 	DATA 	Keypress: equal
469.7235 	DATA 	Keypress: equal
471.2235 	DATA 	Keypress: equal
471.4567 	DATA 	Keypress: space
471.5971 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C22.png')])
471.6220 	EXP 	cueImage: autoDraw = False
471.6220 	EXP 	text: autoDraw = False
471.6220 	EXP 	cueImage: image = 'stimsday2details/C22.png'
471.6220 	EXP 	cueImage: autoDraw = True
471.6220 	EXP 	text: autoDraw = True
472.7236 	DATA 	Keypress: equal
474.2238 	DATA 	Keypress: equal
475.7238 	DATA 	Keypress: equal
477.2237 	DATA 	Keypress: equal
478.7235 	DATA 	Keypress: equal
480.2234 	DATA 	Keypress: equal
481.7234 	DATA 	Keypress: equal
483.2235 	DATA 	Keypress: equal
484.7233 	DATA 	Keypress: equal
486.2233 	DATA 	Keypress: equal
487.7235 	DATA 	Keypress: equal
489.2232 	DATA 	Keypress: equal
490.7234 	DATA 	Keypress: equal
492.2233 	DATA 	Keypress: equal
493.7232 	DATA 	Keypress: equal
495.2237 	DATA 	Keypress: equal
496.7234 	DATA 	Keypress: equal
498.2232 	DATA 	Keypress: equal
499.7235 	DATA 	Keypress: equal
501.2235 	DATA 	Keypress: equal
501.5229 	DATA 	Keypress: space
501.6634 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C6.png')])
501.6882 	EXP 	cueImage: autoDraw = False
501.6882 	EXP 	text: autoDraw = False
501.6882 	EXP 	cueImage: image = 'stimsday2details/C6.png'
501.6882 	EXP 	cueImage: autoDraw = True
501.6882 	EXP 	text: autoDraw = True
502.7234 	DATA 	Keypress: equal
504.2236 	DATA 	Keypress: equal
505.7233 	DATA 	Keypress: equal
507.2234 	DATA 	Keypress: equal
508.7233 	DATA 	Keypress: equal
510.2232 	DATA 	Keypress: equal
511.7231 	DATA 	Keypress: equal
513.2230 	DATA 	Keypress: equal
514.7230 	DATA 	Keypress: equal
516.2234 	DATA 	Keypress: equal
517.7230 	DATA 	Keypress: equal
519.2231 	DATA 	Keypress: equal
520.7232 	DATA 	Keypress: equal
522.2230 	DATA 	Keypress: equal
523.7229 	DATA 	Keypress: equal
525.2229 	DATA 	Keypress: equal
526.7231 	DATA 	Keypress: equal
528.2229 	DATA 	Keypress: equal
529.7229 	DATA 	Keypress: equal
531.2228 	DATA 	Keypress: equal
532.7229 	DATA 	Keypress: equal
534.2228 	DATA 	Keypress: equal
535.7228 	DATA 	Keypress: equal
537.2232 	DATA 	Keypress: equal
538.7227 	DATA 	Keypress: equal
540.2227 	DATA 	Keypress: equal
541.7227 	DATA 	Keypress: equal
541.9391 	DATA 	Keypress: space
542.1544 	EXP 	cueImage: autoDraw = False
542.1544 	EXP 	text: autoDraw = False
542.4259 	EXP 	window1: mouseVisible = True
